Date,Stock_ID,Open,High,Low,Close,Volume
2026-04-02,2421.TW,128.0,129.5,122.5,122.5,3588691
2026-04-07,2421.TW,125.0,125.5,122.5,125.0,4027081
2026-04-08,2421.TW,130.5,134.0,129.0,131.5,7619790
2026-04-09,2421.TW,132.0,138.0,131.5,136.5,6400083
2026-04-10,2421.TW,139.5,141.0,136.5,141.0,4210541
2025-09-15,2301.TW,165.0352836277174,165.0352836277174,155.70293127972147,158.1588134765625,48699777
2025-09-16,2301.TW,158.15881539533237,164.0529327392578,157.17646250467814,164.0529327392578,41174969
2025-09-17,2301.TW,162.57940487278665,163.5617577723201,156.1941110258192,156.68528747558594,35254307
2025-09-18,2301.TW,156.68529638041116,165.03529650099733,156.68529638041116,161.59706115722656,42535309
2025-09-19,2301.TW,162.08822758240106,167.49116850181443,160.61469824074288,166.01763916015625,49743388
2025-09-22,2301.TW,165.5264709143626,182.22647094726562,164.05294149969467,182.22647094726562,66101140
2025-09-23,2301.TW,181.73528994367422,186.15587807743927,175.8411724319875,179.7705841064453,67494565
2025-09-24,2301.TW,180.7529345703125,183.20881683349612,170.92940551757815,171.91175842285156,47516715
2025-09-25,2301.TW,171.91176525382107,172.40294172597487,167.4911770044371,168.96470642089844,27065585
2025-09-26,2301.TW,165.5264648530826,167.4911706673625,158.15881804953293,160.6147003173828,32040129
2025-09-30,2301.TW,165.5264600670856,172.8941066576087,165.0352836277174,169.45587158203125,41007223
2025-10-01,2301.TW,169.9470547926461,170.92940771052267,166.01764312113983,166.50881958007812,24345639
2025-10-02,2301.TW,168.96469447340084,171.42057666051423,167.4911651611328,167.4911651611328,25507106
2025-10-03,2301.TW,167.98235347659087,170.92941230951354,165.03529464366824,168.96470642089844,22540245
2025-10-07,2301.TW,170.92940490369853,174.8588165106801,166.99999329671695,169.94705200195312,39586032
2025-10-08,2301.TW,167.4911770044371,170.92941230951354,165.03529464366824,168.96470642089844,21047359
2025-10-09,2301.TW,171.42058072452656,172.8941100717288,166.01763978478505,167.9823455810547,24899149
2025-10-13,2301.TW,159.14117595127652,166.99999945504325,158.15882301330566,165.03529357910156,24299007
2025-10-14,2301.TW,167.4911736011505,168.47352652549742,157.1764678955078,157.1764678955078,28670138
2025-10-15,2301.TW,157.66764099310058,160.614699703252,155.70293518633298,158.64999389648438,34685465
2025-10-16,2301.TW,166.99999205459505,169.45587429069204,162.57940402962046,166.01763916015625,53003648
2025-10-17,2301.TW,164.05293610448922,166.01764192609988,161.10587737207325,162.57940673828125,24806896
2025-10-20,2301.TW,163.0705905902712,164.5441200233158,158.1588258134558,161.59706115722656,24721163
2025-10-21,2301.TW,163.07058319368392,166.50881838150255,161.10587737207325,162.57940673828125,23528530
2025-10-22,2301.TW,161.5970544160302,166.01764253075442,161.10587795883862,164.5441131591797,15062055
2025-10-23,2301.TW,162.08822434948337,170.43822378566887,161.59704791206067,167.4911651611328,25875388
2025-10-27,2301.TW,174.36763532869108,181.73528189187522,173.38528245359987,178.78822326660156,62430729
2025-10-28,2301.TW,177.8058761475257,190.576463937127,176.82352324063328,185.17352294921875,67785645
2025-10-29,2301.TW,185.66470501239482,193.52352850498298,184.6823520758213,191.55882263183594,56735951
2025-10-30,2301.TW,181.73528934710592,182.7176422624957,172.4029366509032,177.80587768554688,104384281
2025-10-31,2301.TW,175.84117521748237,178.29705755292207,170.43823407951504,176.3323516845703,44791887
2025-11-03,2301.TW,176.82351684570312,178.29704615275065,173.87645823160807,176.82351684570312,28701592
2025-11-04,2301.TW,177.31470588235294,178.2970588235294,167.0,167.0,33403097
2025-11-05,2301.TW,162.08822758240106,166.50881560737565,161.10587468796228,166.01763916015625,20054931
2025-11-06,2301.TW,167.98234494903383,168.96469784347263,165.03528626571745,166.01763916015625,16225593
2025-11-07,2301.TW,165.03528161951013,166.01763448629293,162.57939945255313,163.56175231933594,11882176
2025-11-10,2301.TW,165.52646271293685,167.49116850181443,164.54410981849804,166.01763916015625,12340577
2025-11-11,2301.TW,167.98234835952076,171.9117600170534,164.5441131591797,164.5441131591797,16082731
2025-11-12,2301.TW,165.03528161951013,166.01763448629293,163.56175231933594,163.56175231933594,10358275
2025-11-13,2301.TW,164.05294354563426,165.03529650099733,161.10588467954503,161.59706115722656,17911389
2025-11-14,2301.TW,157.667648831881,161.10588416466345,156.68529587965745,159.63235473632812,20541423
2025-11-17,2301.TW,160.1235312124399,162.08823711688703,158.65000178410457,159.63235473632812,17741154
2025-11-18,2301.TW,157.17647021642395,157.17647021642395,149.80882317502906,151.77352905273438,48838928
2025-11-19,2301.TW,151.773521100271,153.7382268750318,147.35293310705924,150.79116821289062,32719001
2025-11-20,2301.TW,155.21176204681396,157.66764435768127,153.73823266029356,157.1764678955078,29651990
2025-11-21,2301.TW,151.773521100271,152.75587398765143,147.84410955074944,150.79116821289062,25277047
2025-11-24,2301.TW,154.22939994565903,154.72057637860698,149.8088120491274,152.2646942138672,34219152
2025-11-25,2301.TW,155.21176433871864,155.70294080814497,151.28235258330804,151.77352905273438,22791616
2025-11-26,2301.TW,154.229412475971,158.65000073165172,153.24705953026418,155.70294189453125,19735455
2025-11-27,2301.TW,156.68529085569745,157.17646731606013,155.21176147460938,155.21176147460938,9069460
2025-11-28,2301.TW,157.66763636750994,157.66763636750994,153.73822486925425,156.19410705566406,8944036
2025-12-01,2301.TW,155.7029306183821,159.14116567935585,153.2470484319723,156.19410705566406,11191394
2025-12-02,2301.TW,157.1764678955078,159.14117374420167,156.68529143333436,157.1764678955078,9629288
2025-12-03,2301.TW,157.66764435768127,158.64999728202818,156.19411497116087,157.1764678955078,8197945
2025-12-04,2301.TW,158.1588213885272,160.61470370822482,157.17646846064815,159.14117431640625,10196945
2025-12-05,2301.TW,159.63235020637512,161.59705605506898,156.19411497116087,157.1764678955078,9741264
2025-12-08,2301.TW,157.17647184092678,158.15882478993257,155.2117659429152,157.6676483154297,8682595
2025-12-09,2301.TW,157.176459930228,158.64998924207387,156.19410705566406,156.19410705566406,6230630
2025-12-10,2301.TW,157.6676403751194,158.15881682488612,155.21175812628576,156.68528747558594,7969675
2025-12-11,2301.TW,156.1941090934828,158.15881486824358,150.79116821289062,150.79116821289062,14835634
2025-12-12,2301.TW,151.773521100271,152.75587398765143,149.80881532551024,150.79116821289062,9040376
2025-12-15,2301.TW,145.8794031426458,150.29999111666538,145.3882267010881,148.8264617919922,7385593
2025-12-16,2301.TW,148.33528535043445,149.80881467510764,147.84410890887673,148.8264617919922,11099203
2025-12-17,2301.TW,149.80882317502906,153.24705846101335,149.31764670560275,151.77352905273438,9767512
2025-12-18,2301.TW,150.7911649150233,153.2470470797631,150.29998848207535,152.2646942138672,8773037
2025-12-19,2301.TW,154.2294052267523,158.15881682488612,153.24705232721885,156.68528747558594,17663901
2025-12-22,2301.TW,159.14116889908468,167.98234494903383,158.1588160046459,166.01763916015625,36205874
2025-12-23,2301.TW,166.0176371943,166.0176371943,160.12351989746094,160.12351989746094,14631866
2025-12-24,2301.TW,161.10587737207325,162.57940673828125,160.61470091667059,162.57940673828125,8555433
2025-12-26,2301.TW,162.5794135929988,162.5794135929988,157.667648831881,159.63235473632812,16435677
2025-12-29,2301.TW,160.61469698819246,163.0705792051373,159.14116765802558,162.08822631835938,13365399
2025-12-30,2301.TW,161.10588017216435,162.57940956398292,158.1588213885272,159.14117431640625,14460622
2025-12-31,2301.TW,161.1058767709528,161.1058767709528,157.66764159596295,160.6147003173828,14362516
2026-01-02,2301.TW,161.59705051262222,168.4735207472019,161.59705051262222,164.0529327392578,24372608
2026-01-05,2301.TW,166.9999960390164,169.45587833370783,163.56176082644842,166.50881958007812,26994645
2026-01-06,2301.TW,166.99998872371015,167.98234159855548,163.5617536617514,167.4911651611328,19064057
2026-01-07,2301.TW,168.47352357450245,169.94705293521238,160.12352386381284,160.6147003173828,25311294
2026-01-08,2301.TW,160.614699703252,161.5970526066358,157.17646454140868,158.64999389648438,12029039
2026-01-09,2301.TW,158.15882081985472,159.14117374420167,154.7205855846405,157.1764678955078,13421413
2026-01-12,2301.TW,159.14117876881886,162.57941411258963,159.14117876881886,161.59706115722656,10997231
2026-01-13,2301.TW,163.0705825852327,165.5264648530826,160.12352386381284,160.6147003173828,14306108
2026-01-14,2301.TW,160.61469762196796,165.52646207523915,159.63234473131374,164.0529327392578,14439968
2026-01-15,2301.TW,165.0352849786932,166.01763786547113,160.61469698819246,162.08822631835938,9782785
2026-01-16,2301.TW,163.07058715820312,168.96470476633095,162.57941069085913,163.07058715820312,22274298
2026-01-19,2301.TW,163.07057854588047,166.0176371943,159.63234345605767,160.12351989746094,13520686
2026-01-20,2301.TW,158.15881744479248,160.12352325156007,156.68528808971678,158.64999389648438,11256796
2026-01-21,2301.TW,156.68528415845788,164.5441071883492,156.1941077190897,158.1588134765625,17411670
2026-01-22,2301.TW,163.07058284781073,173.87646484375,163.07058284781073,173.87646484375,53710891
2026-01-23,2301.TW,179.2794123361277,181.2441182247428,167.98235347659087,168.96470642089844,82107598
2026-01-26,2301.TW,168.4735207472019,170.92940297383748,162.57940340327644,164.0529327392578,29036760
2026-01-27,2301.TW,164.0529372853867,166.9999960390164,161.105878531757,166.50881958007812,21680121
2026-01-28,2301.TW,167.49116582455844,171.4205773395041,164.5441071883492,169.45587158203125,28013525
2026-01-29,2301.TW,170.92940297383748,170.92940297383748,162.08822695794933,164.0529327392578,20786876
2026-01-30,2301.TW,162.57941013429223,163.56176306561724,158.6499984089921,161.1058807373047,16478082
2026-02-02,2301.TW,159.63235421344126,161.10588363694995,155.2117659429152,157.6676483154297,17713316
2026-02-03,2301.TW,160.61469503721534,168.47351803597817,159.1411657249473,167.4911651611328,22491112
2026-02-04,2301.TW,167.49117364800972,174.8588205826729,164.54411487414444,170.438232421875,33022292
2026-02-05,2301.TW,166.99999483690522,168.96470065851585,162.08823028287858,162.57940673828125,20538210
2026-02-06,2301.TW,160.12353172418196,162.0882376349081,158.1588258134558,161.59706115722656,12171633
2026-02-09,2301.TW,166.0176442610771,170.92940888418588,164.05293841183357,170.438232421875,25837769
2026-02-10,2301.TW,170.9294100049516,177.3147040568607,168.96470414282572,174.36764526367188,51526647
2026-02-11,2301.TW,172.4029399478668,177.80588108583413,170.92941054660298,176.3323516845703,32868691
2026-02-23,2301.TW,181.24411010742188,184.19116880835557,177.31469850617697,181.24411010742188,38655342
2026-02-24,2301.TW,183.2088112449153,190.57645780972422,180.26175261899172,190.0852813720703,37479179
2026-02-25,2301.TW,193.52351983388263,196.47057851155597,184.6823438008626,188.61175537109375,29995726
2026-02-26,2301.TW,181.73528682289785,182.22646327377055,169.94705200195312,169.94705200195312,95783903
2026-03-02,2301.TW,164.05293337127867,170.92940363235022,162.57940402962046,166.01763916015625,32029273
2026-03-03,2301.TW,166.99999075224906,167.982343639027,161.10587343158144,162.08822631835938,28383607
2026-03-04,2301.TW,159.1411684287706,160.61469776607404,152.26469818802124,152.75587463378906,38217528
2026-03-05,2301.TW,158.64998991593072,159.63234279466712,155.70293127972147,158.1588134765625,23934439
2026-03-06,2301.TW,155.7029306183821,158.15881280479192,154.2294013065362,156.19410705566406,15374474
2026-03-09,2301.TW,144.40588430110242,147.3529431643902,143.42353134667314,146.37059020996094,21347907
2026-03-10,2301.TW,152.75587064681514,155.70292924450288,150.29998848207535,152.2646942138672,18117231
2026-03-11,2301.TW,154.72057774381818,158.15881280479192,154.72057774381818,156.19410705566406,11871782
2026-03-12,2301.TW,154.72058167651903,158.64999327465284,152.2646994276854,156.68528747558594,18052510
2026-03-13,2301.TW,155.21175672336966,168.4735207472019,154.72058027804255,164.0529327392578,27558513
2026-03-16,2301.TW,164.05293209191524,165.0352849786932,160.1235205448035,162.08822631835938,13031833
2026-03-17,2301.TW,162.08823476518904,166.50882298605782,161.5970582962036,165.03529357910156,18286298
2026-03-18,2301.TW,167.98235294117646,169.9470588235294,164.5441176470588,167.0,23178466
2026-03-19,2301.TW,164.5,165.0,160.5,160.5,20390987
2026-03-20,2301.TW,161.0,162.5,158.5,160.0,13422415
2026-03-23,2301.TW,153.5,157.0,151.0,154.0,10070662
2026-03-24,2301.TW,156.5,158.5,152.5,153.0,8575759
2026-03-25,2301.TW,158.5,161.5,156.5,157.5,14371682
2026-03-26,2301.TW,158.5,159.5,153.5,154.0,14779817
2026-03-27,2301.TW,153.5,154.5,149.0,152.0,12895310
2026-03-30,2301.TW,148.0,151.5,147.5,149.5,8727693
2026-03-31,2301.TW,147.5,147.5,139.5,140.5,23529272
2026-04-01,2301.TW,147.0,148.0,146.0,147.5,10067501
2026-04-02,2301.TW,148.5,148.5,142.5,145.0,11050812
2026-04-07,2301.TW,145.5,147.0,141.5,142.5,14709639
2026-04-08,2301.TW,152.0,156.5,150.5,156.5,16902378
2026-04-09,2301.TW,156.5,159.5,152.0,155.0,25150814
2026-04-10,2301.TW,158.5,164.5,156.0,161.5,38675042
