Date,Stock_ID,Open,High,Low,Close,Volume
2025-10-14,6669.TW,3525.0,3615.0,3470.0,3510.0,2968230
2025-10-15,6669.TW,3580.0,3800.0,3555.0,3795.0,3025652
2025-10-16,6669.TW,3880.0,3945.0,3805.0,3860.0,2217212
2025-10-17,6669.TW,3880.0,3900.0,3785.0,3785.0,1774144
2025-10-20,6669.TW,3845.0,3890.0,3790.0,3880.0,1472824
2025-10-21,6669.TW,3945.0,4130.0,3945.0,4065.0,2414091
2025-10-22,6669.TW,4045.0,4220.0,4010.0,4065.0,2406968
2025-10-23,6669.TW,4020.0,4115.0,4015.0,4105.0,1209026
2025-10-27,6669.TW,4220.0,4245.0,4045.0,4055.0,1641383
2025-10-28,6669.TW,4060.0,4100.0,3985.0,4085.0,1025730
2025-10-29,6669.TW,4080.0,4125.0,4045.0,4110.0,899400
2025-10-30,6669.TW,4150.0,4330.0,4150.0,4300.0,2243164
2025-10-31,6669.TW,4345.0,4375.0,4255.0,4365.0,1296759
2025-11-03,6669.TW,4335.0,4355.0,4250.0,4315.0,1160002
2025-11-04,6669.TW,4330.0,4375.0,4285.0,4300.0,881679
2025-11-05,6669.TW,4145.0,4220.0,4050.0,4165.0,1896985
2025-11-06,6669.TW,4150.0,4365.0,4140.0,4320.0,1454617
2025-11-07,6669.TW,4280.0,4340.0,4075.0,4075.0,2421214
2025-11-10,6669.TW,4250.0,4335.0,4155.0,4295.0,3249872
2025-11-11,6669.TW,4410.0,4720.0,4410.0,4720.0,3306273
2025-11-12,6669.TW,4725.0,4725.0,4540.0,4560.0,2392702
2025-11-13,6669.TW,4540.0,4560.0,4410.0,4460.0,1786203
2025-11-14,6669.TW,4365.0,4410.0,4280.0,4280.0,2055552
2025-11-17,6669.TW,4365.0,4440.0,4310.0,4350.0,1383416
2025-11-18,6669.TW,4260.0,4300.0,4130.0,4130.0,1670831
2025-11-19,6669.TW,4130.0,4275.0,4125.0,4150.0,1492438
2025-11-20,6669.TW,4395.0,4430.0,4240.0,4280.0,1976665
2025-11-21,6669.TW,4080.0,4145.0,4050.0,4095.0,1515632
2025-11-24,6669.TW,4060.0,4105.0,3980.0,4030.0,2443441
2025-11-25,6669.TW,4150.0,4200.0,4060.0,4170.0,1359689
2025-11-26,6669.TW,4270.0,4465.0,4225.0,4450.0,2195463
2025-11-27,6669.TW,4465.0,4525.0,4425.0,4450.0,1108952
2025-11-28,6669.TW,4480.0,4635.0,4415.0,4570.0,1271168
2025-12-01,6669.TW,4570.0,4570.0,4370.0,4430.0,1441892
2025-12-02,6669.TW,4540.0,4675.0,4480.0,4480.0,2089251
2025-12-03,6669.TW,4510.0,4650.0,4490.0,4600.0,1205664
2025-12-04,6669.TW,4630.0,4640.0,4525.0,4545.0,1020191
2025-12-05,6669.TW,4550.0,4745.0,4550.0,4685.0,1664616
2025-12-08,6669.TW,4740.0,4765.0,4600.0,4630.0,1028583
2025-12-09,6669.TW,4660.0,4680.0,4520.0,4520.0,1434417
2025-12-10,6669.TW,4550.0,4570.0,4480.0,4525.0,887708
2025-12-11,6669.TW,4555.0,4620.0,4520.0,4520.0,1285970
2025-12-12,6669.TW,4555.0,4565.0,4380.0,4405.0,1739377
2025-12-15,6669.TW,4260.0,4320.0,4240.0,4290.0,1315174
2025-12-16,6669.TW,4245.0,4260.0,4155.0,4160.0,1361452
2025-12-17,6669.TW,4120.0,4265.0,4115.0,4175.0,831292
2025-12-18,6669.TW,4135.0,4205.0,4080.0,4175.0,991538
2025-12-19,6669.TW,4255.0,4315.0,4210.0,4285.0,1179874
2025-12-22,6669.TW,4330.0,4360.0,4225.0,4250.0,1198661
2025-12-23,6669.TW,4275.0,4320.0,4235.0,4255.0,752950
2025-12-24,6669.TW,4305.0,4315.0,4205.0,4240.0,776933
2025-12-26,6669.TW,4275.0,4305.0,4235.0,4300.0,516575
2025-12-29,6669.TW,4325.0,4365.0,4280.0,4350.0,729857
2025-12-30,6669.TW,4320.0,4415.0,4250.0,4395.0,889561
2025-12-31,6669.TW,4395.0,4490.0,4390.0,4485.0,964870
2026-01-02,6669.TW,4540.0,4595.0,4445.0,4480.0,1431999
2026-01-05,6669.TW,4510.0,4585.0,4460.0,4540.0,1364684
2026-01-06,6669.TW,4525.0,4620.0,4470.0,4615.0,1338619
2026-01-07,6669.TW,4675.0,4720.0,4515.0,4670.0,1980453
2026-01-08,6669.TW,4710.0,4850.0,4615.0,4650.0,2191949
2026-01-09,6669.TW,4240.0,4310.0,4185.0,4240.0,4758714
2026-01-12,6669.TW,4300.0,4305.0,4095.0,4095.0,2596313
2026-01-13,6669.TW,4140.0,4145.0,3900.0,3900.0,2843608
2026-01-14,6669.TW,3950.0,4010.0,3920.0,3960.0,1530759
2026-01-15,6669.TW,3980.0,4005.0,3920.0,3945.0,840512
2026-01-16,6669.TW,3970.0,3975.0,3800.0,3825.0,1693215
2026-01-19,6669.TW,3795.0,3805.0,3710.0,3720.0,2395264
2026-01-20,6669.TW,3710.0,3765.0,3660.0,3670.0,1736785
2026-01-21,6669.TW,3695.0,3720.0,3565.0,3605.0,1937366
2026-01-22,6669.TW,3690.0,3765.0,3610.0,3765.0,2396987
2026-01-23,6669.TW,3820.0,3830.0,3680.0,3695.0,1464483
2026-01-26,6669.TW,3745.0,3875.0,3740.0,3840.0,1761262
2026-01-27,6669.TW,3840.0,3840.0,3670.0,3700.0,1675671
2026-01-28,6669.TW,3720.0,3760.0,3615.0,3705.0,2034699
2026-01-29,6669.TW,3750.0,3770.0,3685.0,3720.0,1538948
2026-01-30,6669.TW,3725.0,3750.0,3575.0,3575.0,1096636
2026-02-02,6669.TW,3585.0,3670.0,3570.0,3605.0,979548
2026-02-03,6669.TW,3720.0,3760.0,3630.0,3725.0,1185237
2026-02-04,6669.TW,3725.0,3755.0,3600.0,3680.0,1210524
2026-02-05,6669.TW,3655.0,3760.0,3610.0,3610.0,1239615
2026-02-06,6669.TW,3645.0,3650.0,3520.0,3645.0,1376750
2026-02-09,6669.TW,3705.0,3770.0,3615.0,3630.0,1657814
2026-02-10,6669.TW,3700.0,3735.0,3575.0,3685.0,1673341
2026-02-11,6669.TW,3720.0,3750.0,3660.0,3740.0,910738
2026-02-23,6669.TW,3810.0,3855.0,3610.0,3820.0,2735018
2026-02-24,6669.TW,3835.0,3865.0,3720.0,3835.0,1428843
2026-02-25,6669.TW,3855.0,4075.0,3840.0,4060.0,2596146
2026-02-26,6669.TW,4200.0,4200.0,3950.0,4000.0,2623050
2026-03-02,6669.TW,4185.0,4230.0,4085.0,4150.0,3326170
2026-03-03,6669.TW,4195.0,4320.0,4145.0,4145.0,2221227
2026-03-04,6669.TW,4045.0,4065.0,3910.0,3910.0,1610724
2026-03-05,6669.TW,4080.0,4225.0,4065.0,4220.0,1976312
2026-03-06,6669.TW,4180.0,4220.0,4100.0,4215.0,1290865
2026-03-09,6669.TW,3840.0,3945.0,3815.0,3930.0,1676099
2026-03-10,6669.TW,4045.0,4090.0,3935.0,3960.0,1362524
2026-03-11,6669.TW,4040.0,4220.0,4040.0,4190.0,1275041
2026-03-12,6669.TW,4115.0,4185.0,4085.0,4085.0,1551823
2026-03-13,6669.TW,4060.0,4085.0,3955.0,4070.0,1123905
2026-03-16,6669.TW,4085.0,4130.0,3975.0,4005.0,1118863
2026-03-17,6669.TW,4065.0,4070.0,3965.0,3965.0,1748258
2026-03-18,6669.TW,3985.0,4035.0,3815.0,3825.0,3448861
2026-03-19,6669.TW,3790.0,3840.0,3720.0,3765.0,1585611
2026-03-20,6669.TW,3775.0,3840.0,3755.0,3805.0,1204204
2026-03-23,6669.TW,3685.0,3710.0,3640.0,3645.0,986696
2026-03-24,6669.TW,3735.0,3785.0,3645.0,3725.0,816126
2026-03-25,6669.TW,3820.0,3855.0,3735.0,3760.0,953261
2026-03-26,6669.TW,3600.0,3645.0,3465.0,3465.0,4083329
2026-03-27,6669.TW,3330.0,3450.0,3320.0,3395.0,1841064
2026-03-30,6669.TW,3300.0,3380.0,3295.0,3370.0,1114129
2026-03-31,6669.TW,3330.0,3430.0,3290.0,3300.0,1387162
2026-04-01,6669.TW,3425.0,3480.0,3385.0,3420.0,1327896
2026-04-02,6669.TW,3495.0,3510.0,3375.0,3410.0,1238667
2026-04-07,6669.TW,3500.0,3510.0,3330.0,3395.0,882493
2026-04-08,6669.TW,3495.0,3570.0,3450.0,3570.0,1575530
2026-04-09,6669.TW,3580.0,3605.0,3540.0,3580.0,1353531
2026-04-10,6669.TW,3615.0,3670.0,3550.0,3630.0,1199187
2025-09-15,2356.TW,43.79999923706055,43.900001525878906,43.20000076293945,43.599998474121094,15433976
2025-09-16,2356.TW,43.75,43.75,42.900001525878906,43.25,13516514
2025-09-17,2356.TW,43.25,43.5,42.650001525878906,42.75,8897890
2025-09-18,2356.TW,42.95000076293945,43.29999923706055,42.599998474121094,43.29999923706055,8819721
2025-09-19,2356.TW,43.599998474121094,45.45000076293945,43.54999923706055,44.54999923706055,38427204
2025-09-22,2356.TW,45.099998474121094,45.349998474121094,44.349998474121094,44.650001525878906,15619454
2025-09-23,2356.TW,44.95000076293945,45.29999923706055,44.75,45.0,19073916
2025-09-24,2356.TW,45.20000076293945,45.20000076293945,44.099998474121094,44.650001525878906,13802845
2025-09-25,2356.TW,45.099998474121094,48.5,45.099998474121094,47.099998474121094,64742738
2025-09-26,2356.TW,47.099998474121094,47.150001525878906,44.54999923706055,44.900001525878906,30668648
2025-09-30,2356.TW,45.650001525878906,47.0,45.20000076293945,45.75,24085951
2025-10-01,2356.TW,45.650001525878906,47.20000076293945,44.95000076293945,45.04999923706055,27443043
2025-10-02,2356.TW,45.5,46.400001525878906,45.20000076293945,45.5,12991988
2025-10-03,2356.TW,45.650001525878906,45.75,45.150001525878906,45.75,10392282
2025-10-07,2356.TW,46.70000076293945,47.25,46.25,46.5,34266246
2025-10-08,2356.TW,46.79999923706055,47.599998474121094,46.599998474121094,46.900001525878906,39411214
2025-10-09,2356.TW,47.349998474121094,48.0,46.25,46.349998474121094,28528845
2025-10-13,2356.TW,44.0,45.25,43.849998474121094,45.25,22408568
2025-10-14,2356.TW,45.25,45.400001525878906,43.0,43.04999923706055,26088943
2025-10-15,2356.TW,43.599998474121094,43.599998474121094,42.900001525878906,43.400001525878906,7343281
2025-10-16,2356.TW,44.0,44.099998474121094,43.5,43.79999923706055,8192959
2025-10-17,2356.TW,43.79999923706055,44.75,43.70000076293945,43.849998474121094,10999260
2025-10-20,2356.TW,44.29999923706055,45.400001525878906,44.04999923706055,45.099998474121094,12541052
2025-10-21,2356.TW,45.29999923706055,45.70000076293945,44.900001525878906,45.400001525878906,13004048
2025-10-22,2356.TW,44.79999923706055,46.099998474121094,44.79999923706055,46.0,19561607
2025-10-23,2356.TW,46.0,46.70000076293945,45.599998474121094,45.849998474121094,15283032
2025-10-27,2356.TW,46.900001525878906,47.650001525878906,46.400001525878906,46.75,18699019
2025-10-28,2356.TW,47.0,47.0,46.150001525878906,47.0,15115249
2025-10-29,2356.TW,47.5,49.79999923706055,47.29999923706055,47.54999923706055,48400364
2025-10-30,2356.TW,47.400001525878906,47.75,46.150001525878906,46.70000076293945,18031987
2025-10-31,2356.TW,47.150001525878906,47.150001525878906,45.900001525878906,45.900001525878906,11496204
2025-11-03,2356.TW,46.25,46.25,45.29999923706055,45.54999923706055,8744011
2025-11-04,2356.TW,45.400001525878906,45.900001525878906,44.25,44.29999923706055,11633616
2025-11-05,2356.TW,43.79999923706055,43.79999923706055,43.099998474121094,43.54999923706055,15558483
2025-11-06,2356.TW,43.54999923706055,43.70000076293945,43.04999923706055,43.20000076293945,14425401
2025-11-07,2356.TW,43.04999923706055,43.150001525878906,42.25,42.349998474121094,13382152
2025-11-10,2356.TW,42.75,43.45000076293945,42.5,43.29999923706055,10450461
2025-11-11,2356.TW,43.5,43.5,42.0,42.0,14562453
2025-11-12,2356.TW,42.79999923706055,43.79999923706055,42.599998474121094,42.79999923706055,21252671
2025-11-13,2356.TW,43.0,43.75,43.0,43.650001525878906,20725833
2025-11-14,2356.TW,43.20000076293945,43.20000076293945,42.20000076293945,42.25,19133389
2025-11-17,2356.TW,42.25,42.54999923706055,41.599998474121094,41.599998474121094,13951282
2025-11-18,2356.TW,41.5,41.75,40.650001525878906,40.849998474121094,16571120
2025-11-19,2356.TW,40.95000076293945,41.25,40.5,40.650001525878906,10064187
2025-11-20,2356.TW,41.599998474121094,41.900001525878906,41.400001525878906,41.70000076293945,9132620
2025-11-21,2356.TW,41.25,41.599998474121094,40.70000076293945,40.79999923706055,12044721
2025-11-24,2356.TW,41.150001525878906,41.5,40.79999923706055,41.04999923706055,15006005
2025-11-25,2356.TW,41.400001525878906,41.45000076293945,41.0,41.04999923706055,8555761
2025-11-26,2356.TW,41.95000076293945,44.29999923706055,41.95000076293945,43.400001525878906,41696948
2025-11-27,2356.TW,43.599998474121094,44.25,43.099998474121094,43.5,26688681
2025-11-28,2356.TW,44.25,44.29999923706055,43.29999923706055,43.599998474121094,22952206
2025-12-01,2356.TW,43.5,45.20000076293945,43.349998474121094,44.04999923706055,24398311
2025-12-02,2356.TW,44.599998474121094,44.70000076293945,43.849998474121094,44.150001525878906,15256248
2025-12-03,2356.TW,44.150001525878906,45.20000076293945,44.04999923706055,45.099998474121094,20047742
2025-12-04,2356.TW,45.400001525878906,46.099998474121094,45.20000076293945,46.04999923706055,21836722
2025-12-05,2356.TW,46.150001525878906,48.0,45.900001525878906,47.099998474121094,49227230
2025-12-08,2356.TW,47.849998474121094,47.849998474121094,46.900001525878906,47.29999923706055,20134415
2025-12-09,2356.TW,46.95000076293945,46.95000076293945,45.099998474121094,45.400001525878906,26787329
2025-12-10,2356.TW,45.29999923706055,45.29999923706055,44.0,44.5,18331378
2025-12-11,2356.TW,44.79999923706055,44.79999923706055,43.849998474121094,44.04999923706055,9450830
2025-12-12,2356.TW,44.349998474121094,44.400001525878906,43.599998474121094,43.650001525878906,7471509
2025-12-15,2356.TW,43.5,43.5,42.849998474121094,43.349998474121094,7896398
2025-12-16,2356.TW,42.849998474121094,43.0,42.400001525878906,42.5,10377776
2025-12-17,2356.TW,42.5,43.04999923706055,42.349998474121094,42.349998474121094,9175227
2025-12-18,2356.TW,42.29999923706055,42.54999923706055,42.150001525878906,42.20000076293945,7255491
2025-12-19,2356.TW,42.650001525878906,43.0,42.54999923706055,43.0,7893572
2025-12-22,2356.TW,43.45000076293945,43.5,43.04999923706055,43.099998474121094,6444376
2025-12-23,2356.TW,43.25,43.400001525878906,42.599998474121094,43.04999923706055,10586938
2025-12-24,2356.TW,43.5,43.75,42.900001525878906,43.150001525878906,17594000
2025-12-26,2356.TW,43.349998474121094,43.349998474121094,42.5,42.5,10403085
2025-12-29,2356.TW,42.599998474121094,42.900001525878906,42.29999923706055,42.5,5603225
2025-12-30,2356.TW,42.5,42.5,42.04999923706055,42.29999923706055,7846517
2025-12-31,2356.TW,42.599998474121094,43.400001525878906,42.54999923706055,42.900001525878906,16714757
2026-01-02,2356.TW,43.5,44.75,43.349998474121094,44.54999923706055,23118757
2026-01-05,2356.TW,45.04999923706055,45.04999923706055,43.75,43.849998474121094,16382062
2026-01-06,2356.TW,44.29999923706055,44.29999923706055,43.0,43.20000076293945,14835866
2026-01-07,2356.TW,43.29999923706055,43.95000076293945,43.20000076293945,43.849998474121094,11878144
2026-01-08,2356.TW,44.0,44.0,42.849998474121094,42.900001525878906,11733324
2026-01-09,2356.TW,43.150001525878906,43.150001525878906,42.29999923706055,42.900001525878906,9056242
2026-01-12,2356.TW,43.04999923706055,43.900001525878906,43.0,43.650001525878906,10681563
2026-01-13,2356.TW,43.900001525878906,44.45000076293945,43.20000076293945,43.349998474121094,11302035
2026-01-14,2356.TW,43.79999923706055,45.099998474121094,43.70000076293945,44.150001525878906,23369351
2026-01-15,2356.TW,44.0,44.20000076293945,43.5,44.150001525878906,10266779
2026-01-16,2356.TW,44.599998474121094,44.599998474121094,44.20000076293945,44.349998474121094,11950890
2026-01-19,2356.TW,44.54999923706055,46.0,44.29999923706055,44.650001525878906,28710381
2026-01-20,2356.TW,44.849998474121094,45.150001525878906,44.349998474121094,44.79999923706055,17322745
2026-01-21,2356.TW,45.099998474121094,49.0,44.95000076293945,46.54999923706055,100801901
2026-01-22,2356.TW,48.650001525878906,51.20000076293945,48.0,51.20000076293945,140929546
2026-01-23,2356.TW,54.5,55.0,47.79999923706055,48.0,186613643
2026-01-26,2356.TW,48.25,48.5,46.150001525878906,46.54999923706055,57494541
2026-01-27,2356.TW,46.79999923706055,47.150001525878906,45.349998474121094,45.5,38811361
2026-01-28,2356.TW,46.20000076293945,46.599998474121094,45.5,46.099998474121094,26202267
2026-01-29,2356.TW,46.599998474121094,46.599998474121094,44.25,45.04999923706055,31650484
2026-01-30,2356.TW,45.04999923706055,45.099998474121094,43.849998474121094,45.0,19889457
2026-02-02,2356.TW,44.75,45.29999923706055,43.79999923706055,43.849998474121094,20026581
2026-02-03,2356.TW,44.650001525878906,45.75,43.900001525878906,44.04999923706055,23391190
2026-02-04,2356.TW,44.0,44.849998474121094,43.54999923706055,44.79999923706055,11219372
2026-02-05,2356.TW,44.5,45.45000076293945,44.04999923706055,44.04999923706055,14110404
2026-02-06,2356.TW,43.79999923706055,43.79999923706055,42.04999923706055,43.79999923706055,32202827
2026-02-09,2356.TW,44.75,45.099998474121094,44.349998474121094,44.79999923706055,15798120
2026-02-10,2356.TW,44.849998474121094,45.45000076293945,44.599998474121094,45.04999923706055,13084468
2026-02-11,2356.TW,45.29999923706055,45.70000076293945,44.900001525878906,45.349998474121094,17708177
2026-02-23,2356.TW,45.75,46.099998474121094,44.849998474121094,44.849998474121094,23589381
2026-02-24,2356.TW,44.75,45.29999923706055,44.599998474121094,44.95000076293945,12416060
2026-02-25,2356.TW,45.29999923706055,46.75,45.20000076293945,46.400001525878906,30979970
2026-02-26,2356.TW,46.400001525878906,46.5,45.5,46.25,19770733
2026-03-02,2356.TW,45.45000076293945,45.5,44.75,44.75,17229227
2026-03-03,2356.TW,44.400001525878906,44.650001525878906,42.599998474121094,42.849998474121094,30576714
2026-03-04,2356.TW,42.04999923706055,42.29999923706055,40.150001525878906,40.25,31436802
2026-03-05,2356.TW,41.599998474121094,42.099998474121094,41.400001525878906,41.900001525878906,13271659
2026-03-06,2356.TW,41.400001525878906,41.900001525878906,41.29999923706055,41.79999923706055,8989948
2026-03-09,2356.TW,39.400001525878906,40.099998474121094,38.54999923706055,40.04999923706055,18025998
2026-03-10,2356.TW,41.400001525878906,41.400001525878906,40.04999923706055,40.900001525878906,12602806
2026-03-11,2356.TW,42.45000076293945,43.75,42.29999923706055,43.0,26735816
2026-03-12,2356.TW,42.5,43.29999923706055,42.349998474121094,42.95000076293945,13530170
2026-03-13,2356.TW,42.349998474121094,43.25,42.20000076293945,42.650001525878906,11866712
2026-03-16,2356.TW,42.5,43.20000076293945,42.5,43.099998474121094,9343458
2026-03-17,2356.TW,43.54999923706055,44.599998474121094,43.5,44.0,22354918
2026-03-18,2356.TW,44.650001525878906,44.95000076293945,44.099998474121094,44.349998474121094,18968251
2026-03-19,2356.TW,44.349998474121094,44.400001525878906,43.20000076293945,43.45000076293945,12761689
2026-03-20,2356.TW,43.45000076293945,43.70000076293945,42.650001525878906,42.79999923706055,15771194
2026-03-23,2356.TW,41.79999923706055,42.95000076293945,41.599998474121094,41.95000076293945,11590430
2026-03-24,2356.TW,42.75,42.900001525878906,41.900001525878906,42.25,9035570
2026-03-25,2356.TW,43.400001525878906,43.400001525878906,42.349998474121094,42.900001525878906,9644332
2026-03-26,2356.TW,43.20000076293945,43.599998474121094,42.95000076293945,42.95000076293945,10282502
2026-03-27,2356.TW,43.25,43.849998474121094,42.54999923706055,43.099998474121094,18085996
2026-03-30,2356.TW,41.900001525878906,42.099998474121094,41.400001525878906,41.400001525878906,15258412
2026-03-31,2356.TW,41.0,41.0,39.95000076293945,40.04999923706055,26732439
2026-04-01,2356.TW,41.099998474121094,41.25,40.54999923706055,41.099998474121094,12247474
2026-04-02,2356.TW,41.099998474121094,41.400001525878906,40.599998474121094,40.849998474121094,8154367
2026-04-07,2356.TW,41.0,41.650001525878906,40.5,40.849998474121094,10898068
2026-04-08,2356.TW,41.79999923706055,42.650001525878906,41.54999923706055,42.650001525878906,21083201
2026-04-09,2356.TW,43.0,43.79999923706055,42.150001525878906,43.79999923706055,22090726
2026-04-10,2356.TW,44.0,44.75,43.900001525878906,44.29999923706055,20192388
